"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4.013337731432471
1_94,4.11798760792069
1_243,4.020672891713236
1_277,3.8883194976884674
1_335,4.119753062661669
1_442,4.37495173675395
1_567,3.9731865431331013
1_618,3.897834794203089
1_750,3.848217469189865
1_837,4.010420254341505
1_839,3.449998728113047
1_963,4.264866302872089
1_977,3.017621083790978
1_1146,4.36760391127762
1_1224,3.752771671657599
1_1232,3.8549697483757805
1_1281,4.259280379770819
1_1284,4.04800605043703
1_1288,4.0490573424216585
1_1382,3.8901643608298944
1_1399,3.979172390484943
1_1449,4.234074517637122
1_1452,4.129713941986258
1_1486,4.290641184382098
1_1498,3.9532861942291726
2_14,3.0387307493072386
2_56,3.4631029127029658
2_285,3.06928769520173
2_441,3.1915138687226676
2_1048,4.0529635161678375
2_1119,3.7093789021362396
2_1192,3.422266983273912
2_1310,4.023545728871422
2_1409,2.8087039480581177
3_512,4.568535296132254
3_552,4.455697350025661
3_578,4.154524244055902
3_1050,4.106625031375914
3_1489,4.478590580693161
4_242,4.595352822943316
4_247,4.316979357340985
4_265,4.474067493635303
4_386,4.0675231099307725
4_409,4.383649072074661
4_571,3.150610248591452
4_580,3.677747387260839
4_626,4.243219095615685
4_707,3.9686089956818478
4_971,4.32647450953016
4_1086,4.237984984642898
4_1177,3.631142260698371
4_1192,4.247134108055344
4_1229,4.104948454470714
4_1307,4.09394913968369
4_1325,4.472260299729779
4_1331,4.189771823852715
4_1382,4.402749308447565
4_1398,4.522995654424642
4_1409,3.633571072839551
4_1510,4.726142842775156
5_130,4.129144046759598
5_390,3.510030940162655
5_408,3.0264527953449063
5_485,4.117487473179592
5_595,4.14549008050924
5_858,3.875015363187653
5_878,3.4074879841933905
5_1166,4.013468983019526
5_1252,3.5931351730966417
5_1373,4.384420639702249
5_1481,3.2821257031871838
6_81,2.67458588300826
6_403,2.749706483778325
6_532,3.323769106622451
6_878,3.1215491205698345
6_886,3.3949105953802103
6_1489,3.334282679475473
7_56,3.7240892121520264
7_319,3.6125101637719794
7_322,3.6247444514226035
7_341,3.5392765332901854
7_345,3.200755857823637
7_502,4.098926164072573
7_512,3.5492529589889883
7_591,3.6719665066536655
7_812,3.580532397255752
7_1043,3.4969092335784038
7_1061,2.9081152043596017
7_1152,3.3659783444376
7_1165,3.356935185545552
7_1217,3.530328834112172
7_1280,3.6218757727500503
7_1325,3.9083794743974063
7_1522,3.03396180924927
8_80,3.628591183565591
8_224,4.055394388349681
8_512,4.58075533863277
8_707,4.436230549993263
8_886,4.551438539098415
8_1048,5.345452195260687
8_1471,4.3874203526150755
8_1521,3.662172541466506
9_39,3.4533512995380478
9_54,4.08826858078594
9_66,3.4961809876188314
9_81,3.60232336272761
9_83,3.4550466292973425
9_134,5.080325685113399
9_225,4.002517890819835
9_232,4.430953086890973
9_235,3.5228126353366185
9_242,4.834183913255879
9_254,4.472101468329466
9_277,4.6397355356187004
9_306,4.083288891665717
9_313,3.8415842494589887
9_327,3.8143061792114668
9_341,4.3419884489351155
9_348,4.208313940232136
9_409,4.622480162387223
9_431,4.938033890631511
9_451,4.308589522155733
9_454,3.849492245880109
9_457,3.607153776260927
9_490,4.627525450176714
9_503,3.6231867471422206
9_518,3.035951587090378
9_621,3.961875609864664
9_645,4.279655076640715
9_705,3.5408150670598557
9_726,3.8197447137216782
9_739,3.5497312631422386
9_746,4.696678102195741
9_767,4.511556462716831
9_800,5.353929311270866
9_890,3.7709296907053673
9_892,4.053572269949537
9_901,4.108733423132184
9_911,3.11684033317456
9_991,3.6098092197274494
9_1022,4.18362623124566
9_1050,3.8900546098775735
9_1090,3.3028246699682855
9_1141,3.099407560293043
9_1305,4.766858923134081
9_1318,4.179693830784188
9_1357,5.023294040127175
9_1361,4.273372665157536
9_1370,4.255417269528001
9_1381,4.6122576462622815
9_1388,4.549661378882716
9_1399,4.73058842841518
9_1425,3.593209160772107
9_1457,3.9680052836059767
9_1498,4.704702232159403
9_1522,3.8366737248942036
9_1541,3.943246831087386
10_91,4.228558737422999
10_202,3.761495336945468
10_327,4.035613423131867
10_340,4.1152616151547035
10_344,3.588654005118287
10_403,3.8987512074180746
