"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,4
1_94,4
1_243,4
1_277,4
1_335,4
1_442,1
1_567,4
1_618,4
1_750,4
1_837,4
1_839,4
1_963,4
1_977,3
1_1146,4
1_1224,4
1_1232,4
1_1281,4
1_1284,4
1_1288,4
1_1382,4
1_1399,4
1_1449,4
1_1452,4
1_1486,4
1_1498,4
2_14,3
2_56,4
2_285,4
2_441,4
2_1048,4
2_1119,4
2_1192,4
2_1310,4
2_1409,4
3_512,4
3_552,3
3_578,3
3_1050,3
3_1489,3
4_242,5
4_247,4
4_265,5
4_386,4
4_409,4
4_571,3
4_580,3
4_626,4
4_707,4
4_971,4
4_1086,3
4_1177,3
4_1192,4
4_1229,4
4_1307,3
4_1325,5
4_1331,4
4_1382,4
4_1398,5
4_1409,4
4_1510,5
5_130,4
5_390,4
5_408,4
5_485,4
5_595,4
5_858,4
5_878,4
5_1166,4
5_1252,3
5_1373,4
5_1481,4
6_81,3
6_403,3
6_532,3
6_878,4
6_886,3
6_1489,3
7_56,4
7_319,4
7_322,4
7_341,4
7_345,3
7_502,4
7_512,4
7_591,4
7_812,4
7_1043,4
7_1061,3
7_1152,4
7_1165,4
7_1217,4
7_1280,4
7_1325,4
7_1522,3
8_80,3
8_224,3
8_512,4
8_707,4
8_886,3
8_1048,4
8_1471,3
8_1521,3
9_39,3
9_54,3
9_66,3
9_81,3
9_83,3
9_134,5
9_225,4
9_232,4
9_235,4
9_242,5
9_254,4
9_277,4
9_306,4
9_313,3
9_327,3
9_341,4
9_348,4
9_409,4
9_431,4
9_451,4
9_454,4
9_457,3
9_490,4
9_503,4
9_518,3
9_621,4
9_645,3
9_705,3
9_726,3
9_739,3
9_746,5
9_767,4
9_800,5
9_890,3
9_892,3
9_901,4
9_911,3
9_991,3
9_1022,4
9_1050,4
9_1090,3
9_1141,3
9_1305,4
9_1318,4
9_1357,5
9_1361,4
9_1370,4
9_1381,4
9_1388,5
9_1399,4
9_1425,3
9_1457,3
9_1498,5
9_1522,3
9_1541,4
10_91,4
10_202,3
10_327,3
10_340,3
10_344,3
10_403,3
10_408,4
10_419,4
10_422,4
10_433,4
10_451,3
10_693,4
10_787,3
10_807,3
10_812,4
10_892,3
10_1043,4
10_1090,3
10_1097,3
10_1252,4
10_1292,4
10_1318,4
10_1325,4
10_1481,4
11_224,3
11_311,3
11_326,3
11_373,4
11_403,3
11_436,4
11_451,3
11_626,4
11_706,4
11_770,4
11_892,3
11_1043,4
11_1051,3
11_1332,4
11_1373,4
