"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_34,3.8271269857148007
1_94,3.846464724484051
1_243,3.6477520517963744
1_277,3.695743576004292
1_335,3.800875797896115
1_442,3.166409592985991
1_567,3.803499826127907
1_618,3.88314482668188
1_750,3.7224766926055737
1_837,3.860280834480603
1_839,3.64129784272507
1_963,3.9412855720886895
1_977,3.041377428974329
1_1146,3.861096435202464
1_1224,3.6069488038218562
1_1232,3.7060084804976587
1_1281,3.809711318763368
1_1284,3.748476541063385
1_1288,3.7658574391005244
1_1382,3.6776766739416487
1_1399,3.869776134302595
1_1449,3.947599565493988
1_1452,3.8682323906265528
1_1486,3.595132694155979
1_1498,3.8223857963626218
2_14,3.207537599311931
2_56,3.5346211789848847
2_285,3.593202545479849
2_441,3.6941585437290643
2_1048,3.924803591155122
2_1119,3.8637196242024703
2_1192,3.4269558608882393
2_1310,4.011144916025047
2_1409,3.198373439585991
3_512,3.367786615160022
3_552,3.1433153767298876
3_578,3.3196010028674126
3_1050,3.097441502570494
3_1489,3.048902741960946
4_242,4.226232491733408
4_247,3.9047629222328193
4_265,3.9512983910334496
4_386,3.384396744049712
4_409,3.776583260805265
4_571,2.974680264023245
4_580,3.303066728884035
4_626,4.031801821402648
4_707,3.550712617587923
4_971,3.906937630073914
4_1086,3.105895365743137
4_1177,2.974680264023245
4_1192,3.5303876028371333
4_1229,3.521356218952546
4_1307,3.285814204936808
4_1325,4.24197831285841
4_1331,3.6058110316190546
4_1382,3.773979213824486
4_1398,4.021600685744659
4_1409,3.3186773636914406
4_1510,4.284358890135644
5_130,3.806767365435187
5_390,3.3083836722975373
5_408,3.3462543618049136
5_485,3.7396896736223737
5_595,3.7317378871101163
5_858,3.6136449361266996
5_878,3.2220124289248115
5_1166,3.664709077038666
5_1252,3.321495453526317
5_1373,3.9321300539463953
5_1481,3.2310323623047306
6_81,2.997805476335148
6_403,2.997805476335148
6_532,3.014663968916703
6_878,3.2444848626354656
6_886,3.108623002983377
6_1489,3.0701444353918816
7_56,3.5557599490102416
7_319,3.502509853833011
7_322,3.5649818426472133
7_341,3.447791398198648
7_345,3.229348538468983
7_502,4.112232638942661
7_512,3.35126756558346
7_591,3.4560214673515195
7_812,3.654874448453774
7_1043,3.606372357689726
7_1061,3.101370147561481
7_1152,3.6811688957280633
7_1165,3.271539671664893
7_1217,3.706091807054709
7_1280,3.464472022298032
7_1325,3.9490481264350255
7_1522,3.1577008085946012
8_80,2.974680264023245
8_224,3.1670240314588813
8_512,3.362569828062474
8_707,3.3616776324186257
8_886,3.0933195332184646
8_1048,3.892019669832393
8_1471,2.974680264023245
8_1521,2.974680264023245
9_39,3.027522534427821
9_54,3.44996762821111
9_66,3.4043727696059447
9_81,3.027522534427821
9_83,3.0478335501654197
9_134,4.293773404402616
9_225,3.6699607159712606
9_232,3.873631434930847
9_235,3.4946916752969357
9_242,3.5528092168694254
9_254,3.7895152966241183
9_277,3.8006008653009307
9_306,3.6093670718826063
9_313,3.027522534427821
9_327,3.096781914825088
9_341,3.8714558720193457
9_348,3.813301509375425
9_409,3.857973888296253
9_431,3.9161333348092433
9_451,3.7076922120492175
9_454,3.4641653116749813
9_457,3.0327208755788315
9_490,3.9354907805755897
9_503,3.340769825550167
9_518,3.027522534427821
9_621,3.7352177679069496
9_645,3.0327208755788315
9_705,3.027522534427821
9_726,3.0609342090244547
9_739,3.027522534427821
9_746,3.851980000915221
9_767,3.781860486615615
9_800,4.322705874009112
9_890,3.068925585308443
9_892,3.0328646528068237
9_901,3.5028161006228475
9_911,3.027522534427821
9_991,3.027522534427821
9_1022,3.483741188924746
9_1050,3.358378063552114
9_1090,3.027522534427821
9_1141,3.027522534427821
9_1305,3.958149658939038
9_1318,3.8151539076774297
9_1357,4.059438317161769
9_1361,3.684311569437682
9_1370,3.506627743460791
9_1381,3.749148481460906
9_1388,3.746754769140415
9_1399,4.0160774944998545
9_1425,3.0478335501654197
9_1457,3.35211741496262
9_1498,3.9198064070964125
9_1522,3.3841832552881272
9_1541,3.4298755600761304
10_91,3.3909551952543406
10_202,2.997805476335148
10_327,3.071408637680634
10_340,3.1536788946488343
10_344,2.997805476335148
10_403,2.997805476335148
10_408,3.46894537440247
10_419,3.5011943647098245
10_422,3.724440579765706
10_433,3.5713085980281214
10_451,3.5267375920931956
10_693,3.5218082222559364
10_787,3.1296523090444066
10_807,2.970510355669975
10_812,3.636421365350129
10_892,3.0031475947141506
